
21-06-22_22-30-13,0,0.27,10.0,1,0,0,99,100,100,99,100,99
28-07-22_17-31-28,59,59.1,10.0,60,0,93,99,99,99,99,99,99
23-06-22_19-43-49,156,156.18,10.0,157,0,240,99,99,99,99,99,99
29-07-22_21-02-27,35,17.45,10.0,35,0,53,199,199,199,199,199,199
21-06-22_21-02-12,0,0.08,9.67,1,1,0,103,102,58,76,107,102
28-06-22_13-57-07,44,41.73,10.0,45,0,70,106,106,105,106,105,107
29-06-22_15-17-14,117,116.97,10.0,117,0,188,99,99,99,99,99,99
24-06-22_23-17-11,5,4.62,10.0,5,0,7,104,107,100,133,140,99
21-05-22_15-31-56,172,172.23,10.0,172,0,272,99,99,99,99,99,99
30-07-22_19-40-32,63,62.88,10.0,63,0,94,100,99,99,100,100,100
21-05-22_12-29-03,68,87.39,10.0,69,0,98,99,99,99,99,99,99
28-06-22_15-07-47,0,47.26,0.0,1,1,0,97,97,96,97,96,97
30-07-22_20-43-29,64,67.75,10.0,65,0,93,95,95,95,95,95,95
29-07-22_11-38-12,82,81.65,10.0,83,0,124,100,100,100,100,100,100
30-07-22_12-12-10,63,63.0,10.02,64,0,95,99,99,99,100,101,99
24-06-22_23-56-47,13,12.68,10.0,13,0,19,99,99,99,99,99,99
28-06-22_12-41-55,8,0.14,10.0,8,0,13,4424,4309,4152,4202,4423,4311
28-07-22_16-28-54,62,62.77,10.0,63,0,100,99,99,99,99,99,99
30-07-22_15-27-36,30,29.67,10.0,30,0,46,99,99,99,99,100,99
24-06-22_19-00-57,82,82.28,10.0,83,0,122,99,99,99,99,99,99
30-07-22_17-55-03,64,64.11,10.0,65,0,98,100,100,100,100,100,100
29-07-22_19-00-43,29,29.24,10.0,30,0,45,99,99,99,99,119,99
24-06-22_21-22-41,114,114.12,10.0,115,0,180,100,100,99,101,101,99
31-07-22_15-41-45,61,62.73,10.0,61,0,90,98,98,98,98,97,98
29-07-22_19-31-35,21,20.8,10.0,21,0,33,100,101,100,100,159,100
21-06-22_22-30-13,0,0.27,10.0,1,0,0,99,100,100,99,100,99
28-07-22_17-31-28,59,59.1,10.0,60,0,93,99,99,99,99,99,99
23-06-22_19-43-49,156,156.18,10.0,157,0,240,99,99,99,99,99,99
29-07-22_21-02-27,35,17.45,10.0,35,0,53,199,199,199,199,199,199
21-06-22_21-02-12,0,0.08,9.67,1,1,0,103,102,58,76,107,102
28-06-22_13-57-07,44,41.73,10.0,45,0,70,106,106,105,106,105,107
29-06-22_15-17-14,117,116.97,10.0,117,0,188,99,99,99,99,99,99
24-06-22_23-17-11,5,4.62,10.0,5,0,7,104,107,100,133,140,99
21-05-22_15-31-56,172,172.23,10.0,172,0,272,99,99,99,99,99,99
28-07-22_19-45-39,31,52.78,5.85,53,22,84,99,99,99,99,99,99
30-07-22_19-40-32,63,62.88,10.0,63,0,94,100,99,99,100,100,100
21-05-22_12-29-03,68,87.39,10.0,69,0,98,99,99,99,99,99,99
28-06-22_15-07-47,0,47.26,0.0,1,1,0,97,97,96,97,96,97
30-07-22_20-43-29,64,67.75,10.0,65,0,93,95,95,95,95,95,95
29-07-22_11-38-12,82,81.65,10.0,83,0,124,100,100,100,100,100,100
30-07-22_12-12-10,63,63.0,10.02,64,0,95,99,99,99,100,101,99
24-06-22_23-56-47,13,12.68,10.0,13,0,19,99,99,99,99,99,99
28-06-22_12-41-55,8,0.14,10.0,8,0,13,4424,4309,4152,4202,4423,4311
28-07-22_16-28-54,62,62.77,10.0,63,0,100,99,99,99,99,99,99
30-07-22_15-27-36,30,29.67,10.0,30,0,46,99,99,99,99,100,99
24-06-22_19-00-57,82,82.28,10.0,83,0,122,99,99,99,99,99,99
30-07-22_17-55-03,64,64.11,10.0,65,0,98,100,100,100,100,100,100
29-07-22_19-00-43,29,29.24,10.0,30,0,45,99,99,99,99,119,99
24-06-22_21-22-41,114,114.12,10.0,115,0,180,100,100,99,101,101,99
31-07-22_15-41-45,61,62.73,10.0,61,0,90,98,98,98,98,97,98
29-07-22_19-31-35,21,20.8,10.0,21,0,33,100,101,100,100,159,100
21-06-22_22-30-13,0,0.27,10.0,1,0,0,99,100,100,99,100,99
28-07-22_17-31-28,59,59.1,10.0,60,0,93,99,99,99,99,99,99
23-06-22_19-43-49,156,156.18,10.0,157,0,240,99,99,99,99,99,99
29-07-22_21-02-27,35,17.45,10.0,35,0,53,199,199,199,199,199,199
21-06-22_21-02-12,0,0.08,9.67,1,1,0,103,102,58,76,107,102
28-06-22_13-57-07,44,41.73,10.0,45,0,70,106,106,105,106,105,107
29-06-22_15-17-14,117,116.97,10.0,117,0,188,99,99,99,99,99,99
24-06-22_23-17-11,5,4.62,10.0,5,0,7,104,107,100,133,140,99
21-05-22_15-31-56,172,172.23,10.0,172,0,272,99,99,99,99,99,99
28-07-22_19-45-39,31,52.78,5.85,53,22,84,99,99,99,99,99,99
28-07-22_11-24-22,0,61.44,0.16,62,61,103,99,99,99,99,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-06-22_17-06-53,28,28.03,10.0,29,0,41,99,99,99,99,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-06-22_17-06-53,28,28.03,10.0,29,0,41,99,99,99,99,99,99
28-07-22_11-16-26,7,6.59,10.0,7,0,9,100,100,100,100,100,100
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-06-22_17-06-53,28,28.03,10.0,29,0,41,99,99,99,99,99,99
28-07-22_11-16-26,7,6.59,10.0,7,0,9,100,100,100,100,100,100
21-06-22_19-37-39,84,93.62,10.0,85,0,126,99,99,90,94,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-06-22_17-06-53,28,28.03,10.0,29,0,41,99,99,99,99,99,99
28-07-22_11-16-26,7,6.59,10.0,7,0,9,100,100,100,100,100,100
21-06-22_19-37-39,84,93.62,10.0,85,0,126,99,99,90,94,99,99
30-07-22_17-00-36,30,30.02,10.0,31,0,46,100,99,100,99,100,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-06-22_17-06-53,28,28.03,10.0,29,0,41,99,99,99,99,99,99
28-07-22_11-16-26,7,6.59,10.0,7,0,9,100,100,100,100,100,100
21-06-22_19-37-39,84,93.62,10.0,85,0,126,99,99,90,94,99,99
30-07-22_17-00-36,30,30.02,10.0,31,0,46,100,99,100,99,100,99
21-07-22_17-04-29,83,83.33,10.0,83,0,125,99,99,99,99,99,99
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-06-22_17-06-53,28,28.03,10.0,29,0,41,99,99,99,99,99,99
28-07-22_11-16-26,7,6.59,10.0,7,0,9,100,100,100,100,100,100
21-06-22_19-37-39,84,93.62,10.0,85,0,126,99,99,90,94,99,99
30-07-22_17-00-36,30,30.02,10.0,31,0,46,100,99,100,99,100,99
21-07-22_17-04-29,83,83.33,10.0,83,0,125,99,99,99,99,99,99
28-07-22_18-38-48,60,60.38,10.0,61,0,87,100,100,100,100,100,100
28-07-22_19-45-39,53,52.78,10.0,53,0,79,99,99,99,99,99,99
28-07-22_11-24-22,61,61.44,10.0,62,0,94,99,99,99,99,99,99
29-07-22_13-01-53,78,77.7,10.0,78,0,114,99,99,99,99,99,99
31-07-22_17-09-50,71,81.08,10.0,72,0,105,92,92,92,92,87,92
29-07-22_19-58-21,49,49.22,10.0,50,0,70,110,99,99,99,99,109
30-07-22_13-15-17,68,67.66,10.0,68,0,100,100,100,100,100,100,100
21-05-22_13-56-29,91,91.58,10.0,92,0,139,99,99,99,99,99,99
27-07-22_20-24-07,5,2.95,10.0,5,0,6,161,189,155,154,200,153
30-07-22_18-59-13,35,34.94,10.0,35,0,51,100,100,100,100,114,100
28-06-22_17-06-53,28,28.03,10.0,29,0,41,99,99,99,99,99,99
28-07-22_11-16-26,7,6.59,10.0,7,0,9,100,100,100,100,100,100
21-06-22_19-37-39,84,93.62,10.0,85,0,126,99,99,90,94,99,99
30-07-22_17-00-36,30,30.02,10.0,31,0,46,100,99,100,99,100,99
21-07-22_17-04-29,83,83.33,10.0,83,0,125,99,99,99,99,99,99
28-07-22_18-38-48,60,60.38,10.0,61,0,87,100,100,100,100,100,100
20-08-22_17-50-57,62,64.88,10.0,63,0,97,98,98,98,98,98,95
01-08-22_20-20-52,42,57.98,7.67,54,14,61,94,94,93,97,92,96
01-08-22_20-20-52,42,57.98,7.67,54,14,61,94,94,93,97,92,96
21-06-22_23-38-34,3,0.1,2.11,19,15,4,151,152,151,151,152,152
01-08-22_20-20-52,42,57.98,7.67,54,14,61,94,94,93,97,92,96
21-06-22_23-38-34,3,0.1,2.11,19,15,4,151,152,151,151,152,152
20-06-22_23-44-19,49,51.15,9.62,52,3,73,101,101,101,101,101,101
01-08-22_20-20-52,42,57.98,7.67,54,14,61,94,94,93,97,92,96
21-06-22_23-38-34,3,0.1,2.11,19,15,4,151,152,151,151,152,152
20-06-22_23-44-19,49,51.15,9.62,52,3,73,101,101,101,101,101,101
14-05-22_18-47-48,47,35.17,9.8,49,1,68,99,100,100,99,99,100
01-08-22_20-20-52,42,57.98,7.67,54,14,61,94,94,93,97,92,96
21-06-22_23-38-34,3,0.1,2.11,19,15,4,151,152,151,151,152,152
20-06-22_23-44-19,49,51.15,9.62,52,3,73,101,101,101,101,101,101
14-05-22_18-47-48,47,35.17,9.8,49,1,68,99,100,100,99,99,100
02-08-22_18-00-46,26,26.79,9.63,27,1,39,100,99,99,100,108,99
01-08-22_20-20-52,42,57.98,7.67,54,14,61,94,94,93,97,92,96
21-06-22_23-38-34,3,0.1,2.11,19,15,4,151,152,151,151,152,152
20-06-22_23-44-19,49,51.15,9.62,52,3,73,101,101,101,101,101,101
14-05-22_18-47-48,47,35.17,9.8,49,1,68,99,100,100,99,99,100
02-08-22_18-00-46,26,26.79,9.63,27,1,39,100,99,99,100,108,99
31-07-22_16-43-21,16,14.01,9.41,17,1,24,112,113,112,112,111,111
